"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"46","facebook_S",293552.48718462,3189356.61445161,0.0111836669655109,20314.3733404561,0.0112595099867987,3189356.61445161,0.0111836669655109,20314.3733404561,0.0112595099867987,TRUE,0.65180474606,0.893577763187388,0.604978189252799,0.959095931662492,0.0746814041901437,0.148041450156686,0.0524273702829654,0.148041450156686,0.115234685507182,0,45411.6619406142,0.0005935673873,65481090.2533626,1e-04,"3_157_1",3,157,1,1717,6,334078.021992166,2127.88549039596,2208.6861790265,80.8006886305348,5344.55223438873,0.0265630827769259,0.106883655698705,2.51167285951755,9.54674179233016,0.104747779059385,4,TRUE,11.7275366424286,0.324225838875249,8.64119215256869,14.8397971140727,0.000248371508076785
"47","search_S",7600.77006906875,457171.336391537,0.00160309823906588,2911.91934007348,0.0016139697907892,457171.336391537,0.00160309823906588,2911.91934007348,0.0016139697907892,TRUE,0.65180474606,0.893577763187388,0.604978189252799,0.959095931662492,0.0746814041901437,0.148041450156686,0.0524273702829654,0.148041450156686,0.115234685507182,0,45411.6619406142,0.0005935673873,65481090.2533626,1e-04,"3_157_1",3,157,1,1717,6,809960,5158.98089171975,5289.65609288247,130.675201162729,3429.10377287658,0.0644012269879381,0.0153210034565519,0.664686271348737,0.564436930702179,1.77167712742674,4,TRUE,3.61621761173691,0.468755131406784,0,8.09725404089082,0.120555939859264
"48","newsletter",0,0,0,0,0,0,0,0,0,TRUE,0.65180474606,0.893577763187388,0.604978189252799,0.959095931662492,0.0746814041901437,0.148041450156686,0.0524273702829654,0.148041450156686,0.115234685507182,0,45411.6619406142,0.0005935673873,65481090.2533626,1e-04,"3_157_1",3,157,1,1717,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,TRUE,NA,NA,NA,NA,0
"49","(Intercept)",777342.605828832,122042789.115127,0.42517212118017,777342.605828832,0.427724479216601,122042789.115127,0.42517212118017,777342.605828832,0.427724479216601,TRUE,0.503286521117,0.865907603370697,0.866268792052663,0.764276036597106,0.0786190951091063,0.0846663189945103,0.139830722226957,0.0846663189945103,0.193071640432667,0,89968.1742692712,0.00127408398,65481090.2533626,1e-04,"3_157_11",3,157,11,1727,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"50","trend",0,0,0,0,0,0,0,0,0,TRUE,0.503286521117,0.865907603370697,0.866268792052663,0.764276036597106,0.0786190951091063,0.0846663189945103,0.139830722226957,0.0846663189945103,0.193071640432667,0,89968.1742692712,0.00127408398,65481090.2533626,1e-04,"3_157_11",3,157,11,1727,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"51","season",0.361601407670585,170601.288298938,0.000594340002781358,1086.63240954737,0.000597907895422722,170601.288298938,0.000594340002781358,1086.63240954737,0.000597907895422722,TRUE,0.503286521117,0.865907603370697,0.866268792052663,0.764276036597106,0.0786190951091063,0.0846663189945103,0.139830722226957,0.0846663189945103,0.193071640432667,0,89968.1742692712,0.00127408398,65481090.2533626,1e-04,"3_157_11",3,157,11,1727,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"52","holiday",0.544373875996614,-666958.891991461,-0.00232354839564083,-15158.1566361696,-0.00834061404131621,-666958.891991461,-0.00232354839564083,-15158.1566361696,-0.00834061404131621,FALSE,0.503286521117,0.865907603370697,0.866268792052663,0.764276036597106,0.0786190951091063,0.0846663189945103,0.139830722226957,0.0846663189945103,0.193071640432667,0,89968.1742692712,0.00127408398,65481090.2533626,1e-04,"3_157_11",3,157,11,1727,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"53","competitor_sales_B",0.142030544907451,123742255.769364,0.431092715485626,788167.23419977,0.433680615543049,123742255.769364,0.431092715485626,788167.23419977,0.433680615543049,TRUE,0.503286521117,0.865907603370697,0.866268792052663,0.764276036597106,0.0786190951091063,0.0846663189945103,0.139830722226957,0.0846663189945103,0.193071640432667,0,89968.1742692712,0.00127408398,65481090.2533626,1e-04,"3_157_11",3,157,11,1727,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"54","events",0,0,0,0,0,0,0,0,0,TRUE,0.503286521117,0.865907603370697,0.866268792052663,0.764276036597106,0.0786190951091063,0.0846663189945103,0.139830722226957,0.0846663189945103,0.193071640432667,0,89968.1742692712,0.00127408398,65481090.2533626,1e-04,"3_157_11",3,157,11,1727,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"55","tv_S",464048.969447714,8617349.56837803,0.0300210837649906,54887.5768686499,0.0302013038466773,8617349.56837803,0.0300210837649906,54887.5768686499,0.0302013038466773,TRUE,0.503286521117,0.865907603370697,0.866268792052663,0.764276036597106,0.0786190951091063,0.0846663189945103,0.139830722226957,0.0846663189945103,0.193071640432667,0,89968.1742692712,0.00127408398,65481090.2533626,1e-04,"3_157_11",3,157,11,1727,3,2591412.14666667,16505.80985138,24409.0917075663,7903.28185618627,25256.7716937098,0.206047362680601,0.228939989931449,1.53017464281512,3.3253489142831,0.300720323123021,4,FALSE,3.44766022717695,0.14809057659473,2.03774866057562,4.86896959600908,0.144429120193222
"56","ooh_S",351926.978337123,18548267.526669,0.0646183711934986,118141.831380057,0.0650062828433948,18548267.526669,0.0646183711934986,118141.831380057,0.0650062828433948,TRUE,0.503286521117,0.865907603370697,0.866268792052663,0.764276036597106,0.0786190951091063,0.0846663189945103,0.139830722226957,0.0846663189945103,0.193071640432667,0,89968.1742692712,0.00127408398,65481090.2533626,1e-04,"3_157_11",3,157,11,1727,3,8239693.86666667,52482.1265392781,87278.2604430543,34796.1339037761,138519.516571311,0.655151359349006,0.492777987837936,2.63936554605197,2.25108697323152,0.444229837359176,4,FALSE,2.16466193869954,0.0188610744046551,1.98544864818472,2.34603788989835,0.736194701790958
"57","print_S",68644.5834014719,1740898.18562032,0.00606493328860803,11088.5234752887,0.00610134179341929,1740898.18562032,0.00606493328860803,11088.5234752887,0.00610134179341929,TRUE,0.503286521117,0.865907603370697,0.866268792052663,0.764276036597106,0.0786190951091063,0.0846663189945103,0.139830722226957,0.0846663189945103,0.193071640432667,0,89968.1742692712,0.00127408398,65481090.2533626,1e-04,"3_157_11",3,157,11,1727,3,601634.977777778,3832.06992215145,4513.68451739331,681.614595241857,5988.09951751963,0.0478369682055284,0.0462510206792752,1.56262793716397,2.89361199053049,0.345588836123349,4,FALSE,3.01040963974991,0.123093382268002,1.83779386908242,4.19111417415634,0.0258438189197516
"58","facebook_S",384946.604421064,4209877.37754267,0.0146663519204706,26814.5055894437,0.0147543957486629,4209877.37754267,0.0146663519204706,26814.5055894437,0.0147543957486629,TRUE,0.503286521117,0.865907603370697,0.866268792052663,0.764276036597106,0.0786190951091063,0.0846663189945103,0.139830722226957,0.0846663189945103,0.193071640432667,0,89968.1742692712,0.00127408398,65481090.2533626,1e-04,"3_157_11",3,157,11,1727,3,334078.021992166,2127.88549039596,2185.19300617165,57.3075157756856,6161.83725632875,0.0265630827769259,0.111845211428351,2.89575603769079,12.6014795958095,0.0793557607578513,4,FALSE,11.7275366424286,0.324225838875249,8.64119215256869,14.8397971140727,6.84043368427206e-05
"59","search_S",80957.5338084444,4523818.52096533,0.0157600586674446,28814.1307067855,0.0158546681453258,4523818.52096533,0.0157600586674446,28814.1307067855,0.0158546681453258,TRUE,0.503286521117,0.865907603370697,0.866268792052663,0.764276036597106,0.0786190951091063,0.0846663189945103,0.139830722226957,0.0846663189945103,0.193071640432667,0,89968.1742692712,0.00127408398,65481090.2533626,1e-04,"3_157_11",3,157,11,1727,3,809960,5158.98089171975,5382.78146813591,223.800576416159,33328.6501877518,0.0644012269879381,0.120185790122988,6.46031665696705,5.58523695116466,0.179043433384053,4,FALSE,3.61621761173691,0.468755131406784,0,8.09725404089082,0.252459028253786
"60","newsletter",321956.267429326,4114355.40240803,0.0143335728920513,26206.0853656562,0.0144196190087634,4114355.40240803,0.0143335728920513,26206.0853656562,0.0144196190087634,TRUE,0.503286521117,0.865907603370697,0.866268792052663,0.764276036597106,0.0786190951091063,0.0846663189945103,0.139830722226957,0.0846663189945103,0.193071640432667,0,89968.1742692712,0.00127408398,65481090.2533626,1e-04,"3_157_11",3,157,11,1727,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,0.08447932383916
"61","(Intercept)",732887.764163314,115063378.97364,0.401546584704114,732887.764163314,0.403951198575747,115063378.97364,0.401546584704114,732887.764163314,0.403951198575747,TRUE,0.504912870542,0.868788521668162,0.86441352405179,0.764091203913658,0.0777699605563447,0.0852515887631864,0.139885532571365,0.0852515887631864,0.202553733359307,0,78143.8475854522,0.001093489717,65481090.2533626,1e-04,"3_160_4",3,160,4,1753,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"62","trend",0.0178045039573972,5116495.93535307,0.0178554765801218,32589.1460850514,0.0179624019738487,5116495.93535307,0.0178554765801218,32589.1460850514,0.0179624019738487,TRUE,0.504912870542,0.868788521668162,0.86441352405179,0.764091203913658,0.0777699605563447,0.0852515887631864,0.139885532571365,0.0852515887631864,0.202553733359307,0,78143.8475854522,0.001093489717,65481090.2533626,1e-04,"3_160_4",3,160,4,1753,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"63","season",0.360369510119499,170020.086719493,0.000593333741476076,1082.93048865919,0.000596886849881449,170020.086719493,0.000593333741476076,1082.93048865919,0.000596886849881449,TRUE,0.504912870542,0.868788521668162,0.86441352405179,0.764091203913658,0.0777699605563447,0.0852515887631864,0.139885532571365,0.0852515887631864,0.202553733359307,0,78143.8475854522,0.001093489717,65481090.2533626,1e-04,"3_160_4",3,160,4,1753,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"64","holiday",0.542113316821356,-664189.288031221,-0.00231787856905447,-15095.2110916187,-0.00832013974223545,-664189.288031221,-0.00231787856905447,-15095.2110916187,-0.00832013974223545,FALSE,0.504912870542,0.868788521668162,0.86441352405179,0.764091203913658,0.0777699605563447,0.0852515887631864,0.139885532571365,0.0852515887631864,0.202553733359307,0,78143.8475854522,0.001093489717,65481090.2533626,1e-04,"3_160_4",3,160,4,1753,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"65","competitor_sales_B",0.144272175684086,125695247.283151,0.438649531330478,800606.67059332,0.441276331776557,125695247.283151,0.438649531330478,800606.67059332,0.441276331776557,TRUE,0.504912870542,0.868788521668162,0.86441352405179,0.764091203913658,0.0777699605563447,0.0852515887631864,0.139885532571365,0.0852515887631864,0.202553733359307,0,78143.8475854522,0.001093489717,65481090.2533626,1e-04,"3_160_4",3,160,4,1753,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"66","events",0,0,0,0,0,0,0,0,0,TRUE,0.504912870542,0.868788521668162,0.86441352405179,0.764091203913658,0.0777699605563447,0.0852515887631864,0.139885532571365,0.0852515887631864,0.202553733359307,0,78143.8475854522,0.001093489717,65481090.2533626,1e-04,"3_160_4",3,160,4,1753,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"67","tv_S",420579.095795788,10282444.4387924,0.0358835320467408,65493.2766802065,0.0360984163022908,10282444.4387924,0.0358835320467408,65493.2766802065,0.0360984163022908,TRUE,0.504912870542,0.868788521668162,0.86441352405179,0.764091203913658,0.0777699605563447,0.0852515887631864,0.139885532571365,0.0852515887631864,0.202553733359307,0,78143.8475854522,0.001093489717,65481090.2533626,1e-04,"3_160_4",3,160,4,1753,5,2591412.14666667,16505.80985138,24481.6735803607,7975.8637289807,42433.5057878175,0.206047362680601,0.267483894693694,2.57082240555859,3.96789235244526,0.252022966143156,4,FALSE,3.44766022717695,0.14809057659473,2.03774866057562,4.86896959600908,0.187004389517437
"68","ooh_S",368894.914466247,18456950.7613468,0.0644108108798773,117560.195932145,0.0647965273452259,18456950.7613468,0.0644108108798773,117560.195932145,0.0647965273452259,TRUE,0.504912870542,0.868788521668162,0.86441352405179,0.764091203913658,0.0777699605563447,0.0852515887631864,0.139885532571365,0.0852515887631864,0.202553733359307,0,78143.8475854522,0.001093489717,65481090.2533626,1e-04,"3_160_4",3,160,4,1753,5,8239693.86666667,52482.1265392781,87039.1595369464,34557.0329976683,138274.520345562,0.655151359349006,0.480132628306677,2.63469736200716,2.24000442977786,0.446427688582371,4,FALSE,2.16466193869954,0.0188610744046551,1.98544864818472,2.34603788989835,0.725778348566623
"69","print_S",83374.6848029106,1893936.39639003,0.00660943297859743,12063.2891489811,0.00664901278036732,1893936.39639003,0.00660943297859743,12063.2891489811,0.00664901278036732,TRUE,0.504912870542,0.868788521668162,0.86441352405179,0.764091203913658,0.0777699605563447,0.0852515887631864,0.139885532571365,0.0852515887631864,0.202553733359307,0,78143.8475854522,0.001093489717,65481090.2533626,1e-04,"3_160_4",3,160,4,1753,5,601634.977777778,3832.06992215145,4352.27531009021,520.20538793876,4675.60150576613,0.0478369682055284,0.04926819557588,1.22012426723704,3.14798252486174,0.317663771035044,4,FALSE,3.01040963974991,0.123093382268002,1.83779386908242,4.19111417415634,0.00942336513660047
"70","facebook_S",373205.418863971,3671306.49333503,0.0128120745014662,23384.1177919429,0.0128887980828492,3671306.49333503,0.0128120745014662,23384.1177919429,0.0128887980828492,TRUE,0.504912870542,0.868788521668162,0.86441352405179,0.764091203913658,0.0777699605563447,0.0852515887631864,0.139885532571365,0.0852515887631864,0.202553733359307,0,78143.8475854522,0.001093489717,65481090.2533626,1e-04,"3_160_4",3,160,4,1753,5,334078.021992166,2127.88549039596,2171.63827979675,43.7527894007878,4082.91085159352,0.0265630827769259,0.095504076418509,1.91876436491597,10.9893685057233,0.0909970395004226,4,FALSE,11.7275366424286,0.324225838875249,8.64119215256869,14.8397971140727,1.48344149414629e-05
"71","search_S",73858.8320538458,4136720.9705279,0.01443627149147,26348.5412135535,0.0145227213829779,4136720.9705279,0.01443627149147,26348.5412135535,0.0145227213829779,TRUE,0.504912870542,0.868788521668162,0.86441352405179,0.764091203913658,0.0777699605563447,0.0852515887631864,0.139885532571365,0.0852515887631864,0.202553733359307,0,78143.8475854522,0.001093489717,65481090.2533626,1e-04,"3_160_4",3,160,4,1753,5,809960,5158.98089171975,5202.73345935942,43.7525676396726,31041.9053793445,0.0644012269879381,0.10761120500524,6.01706151483664,5.10731513967097,0.195797590838388,4,FALSE,3.61621761173691,0.468755131406784,0,8.09725404089082,0.0839506274748332
"72","newsletter",172688.721202208,2728198.79031675,0.00952083031471335,17377.0623587054,0.00957784467248979,2728198.79031675,0.00952083031471335,17377.0623587054,0.00957784467248979,TRUE,0.504912870542,0.868788521668162,0.86441352405179,0.764091203913658,0.0777699605563447,0.0852515887631864,0.139885532571365,0.0852515887631864,0.202553733359307,0,78143.8475854522,0.001093489717,65481090.2533626,1e-04,"3_160_4",3,160,4,1753,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,0.0789156880838149
"73","(Intercept)",779463.857361661,122375825.605781,0.426901359009677,779463.857361661,0.429477967001355,122375825.605781,0.426901359009677,779463.857361661,0.429477967001355,TRUE,0.503286521117,0.865967973985335,0.862392838215768,0.765031604882271,0.0786013953082697,0.0858845043245989,0.139606441981951,0.0858845043245989,0.203438026261268,0,89968.1742692712,0.00127408398,65481090.2533626,1e-04,"3_160_8",3,160,8,1757,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"74","trend",0,0,0,0,0,0,0,0,0,TRUE,0.503286521117,0.865967973985335,0.862392838215768,0.765031604882271,0.0786013953082697,0.0858845043245989,0.139606441981951,0.0858845043245989,0.203438026261268,0,89968.1742692712,0.00127408398,65481090.2533626,1e-04,"3_160_8",3,160,8,1757,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"75","season",0.361804290583872,170697.007191747,0.000595467152015677,1087.24208402387,0.000599061156556269,170697.007191747,0.000595467152015677,1087.24208402387,0.000599061156556269,TRUE,0.503286521117,0.865967973985335,0.862392838215768,0.765031604882271,0.0786013953082697,0.0858845043245989,0.139606441981951,0.0858845043245989,0.203438026261268,0,89968.1742692712,0.00127408398,65481090.2533626,1e-04,"3_160_8",3,160,8,1757,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"76","holiday",0.546572780510325,-669652.957564271,-0.00233604763223377,-15219.385399188,-0.00838575212759423,-669652.957564271,-0.00233604763223377,-15219.385399188,-0.00838575212759423,FALSE,0.503286521117,0.865967973985335,0.862392838215768,0.765031604882271,0.0786013953082697,0.0858845043245989,0.139606441981951,0.0858845043245989,0.203438026261268,0,89968.1742692712,0.00127408398,65481090.2533626,1e-04,"3_160_8",3,160,8,1757,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"77","competitor_sales_B",0.142370997716084,124038870.828827,0.432702801102498,790056.502094442,0.435314424307279,124038870.828827,0.432702801102498,790056.502094442,0.435314424307279,TRUE,0.503286521117,0.865967973985335,0.862392838215768,0.765031604882271,0.0786013953082697,0.0858845043245989,0.139606441981951,0.0858845043245989,0.203438026261268,0,89968.1742692712,0.00127408398,65481090.2533626,1e-04,"3_160_8",3,160,8,1757,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"78","events",0,0,0,0,0,0,0,0,0,TRUE,0.503286521117,0.865967973985335,0.862392838215768,0.765031604882271,0.0786013953082697,0.0858845043245989,0.139606441981951,0.0858845043245989,0.203438026261268,0,89968.1742692712,0.00127408398,65481090.2533626,1e-04,"3_160_8",3,160,8,1757,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"79","tv_S",462660.596701146,8591567.6055334,0.0299712126040396,54723.3605447988,0.0301521070057229,8591567.6055334,0.0299712126040396,54723.3605447988,0.0301521070057229,TRUE,0.503286521117,0.865967973985335,0.862392838215768,0.765031604882271,0.0786013953082697,0.0858845043245989,0.139606441981951,0.0858845043245989,0.203438026261268,0,89968.1742692712,0.00127408398,65481090.2533626,1e-04,"3_160_8",3,160,8,1757,6,2591412.14666667,16505.80985138,24409.0917075663,7903.28185618627,25181.2067947562,0.206047362680601,0.230933389803642,1.52559656396689,3.31539991297206,0.301622738206432,4,FALSE,3.44766022717695,0.14809057659473,2.03774866057562,4.86896959600908,0.144429120193222
"80","ooh_S",348990.971274254,17979245.7199367,0.0627196130756672,114517.488662017,0.0630981638881093,17979245.7199367,0.0627196130756672,114517.488662017,0.0630981638881093,TRUE,0.503286521117,0.865967973985335,0.862392838215768,0.765031604882271,0.0786013953082697,0.0858845043245989,0.139606441981951,0.0858845043245989,0.203438026261268,0,89968.1742692712,0.00127408398,65481090.2533626,1e-04,"3_160_8",3,160,8,1757,6,8239693.86666667,52482.1265392781,84887.7603721965,32405.6338329184,135068.384758131,0.655151359349006,0.483265493661891,2.57360731480734,2.18202836305254,0.45828918493115,4,FALSE,2.16466193869954,0.0188610744046551,1.98544864818472,2.34603788989835,0.7252276699089
"81","print_S",73678.3649906271,1761812.50259118,0.00614598633311191,11221.7356852942,0.00618308107916607,1761812.50259118,0.00614598633311191,11221.7356852942,0.00618308107916607,TRUE,0.503286521117,0.865967973985335,0.862392838215768,0.765031604882271,0.0786013953082697,0.0858845043245989,0.139606441981951,0.0858845043245989,0.203438026261268,0,89968.1742692712,0.00127408398,65481090.2533626,1e-04,"3_160_8",3,160,8,1757,6,601634.977777778,3832.06992215145,4513.68451739331,681.614595241857,5836.73012257976,0.0478369682055284,0.047355890345294,1.52312725006407,2.92837445904272,0.341486382286949,4,FALSE,3.01040963974991,0.123093382268002,1.83779386908242,4.19111417415634,0.0254609490434151
"82","facebook_S",386055.298525494,4222002.34805871,0.0147282237419542,26891.7347010109,0.0148171174833205,4222002.34805871,0.0147282237419542,26891.7347010109,0.0148171174833205,TRUE,0.503286521117,0.865967973985335,0.862392838215768,0.765031604882271,0.0786013953082697,0.0858845043245989,0.139606441981951,0.0858845043245989,0.203438026261268,0,89968.1742692712,0.00127408398,65481090.2533626,1e-04,"3_160_8",3,160,8,1757,6,334078.021992166,2127.88549039596,2185.19300617165,57.3075157756856,6179.58411410094,0.0265630827769259,0.113483517649117,2.90409617528386,12.6377734245496,0.0791278626706062,4,FALSE,11.7275366424286,0.324225838875249,8.64119215256869,14.8397971140727,6.84043368427206e-05
